MaTin;TenDuAn;Phuong;Duong;Gia(ty);DienTich;ThanhPho;Quan;MoTaNgan;SoPhongNgu;NoiThat;SoTang;MatTien;DuongVao;id;KieuNha
41082302;Bán nhà đẹp VIP nhất hẻm 80 Nguyễn Trãi, Phường 3, Quận 5;3;Nguyễn Trãi;25.0;115;Hồ Chí Minh;Quận 5;Nhà riêng tại đường Nguyễn Trãi;8;Không;2;3.98 m;429.4 m;80;Nhà riêng 
37369451;Bán đất MT Đỗ Đăng Tuyển - Nhuận Đức - Củ Chi. DT 15x72m = 1132m2 có 964m2 thổ cư;;Đỗ Đăng Tuyển;10.5;1132;Hồ Chí Minh;Củ Chi;Bán đất tại đường Đỗ Đăng Tuyển;7;Không;3;47.22 m;502.9 m;81;Bán đất 
41082569;Giáp Bình Thạnh, ô tô đậu cửa. Nhà 1T1L, 40m2, Gần Phạm Văn Đồng. Sổ hoàn công đủ, không QH. 3,6 tỷ;Hiệp Bình Chánh;Phạm Văn Đồng;3.6;40;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Phạm Văn Đồng;2;Không;2;41.56 m;594.16 m;82;Nhà riêng 
40911756;Cần bán nhà mặt tiền Huỳnh Văn Bánh, Phú Nhuận, DT: 4x15m, 4 tầng, HDT 50tr, giá 17,5 tỷ;10;Huỳnh Văn Bánh;17.5;60;Hồ Chí Minh;Phú Nhuận;Nhà mặt phố tại đường Huỳnh Văn Bánh;6;Không;4;4 m;275.51 m;83;Nhà mặt phố 
39884036;Cực hiếm!Góc 2 MT đường Trương Định,P.VTS,Q.3 chỉ 500tr/m2. DTCN 400m2 (9x35m), NH 18m. Giá 210 tỷ.;Võ Thị Sáu;;210.0;400;Hồ Chí Minh;Quận 3;Nhà mặt phố tại phường Võ Thị Sáu;5;Có;2;31.16 m;290.31 m;84;Nhà mặt phố 
41081297;Đừng Mất Công Tìm Thêm Nữa, Bán Nhà MT Song Hành (8x20) 1 Hầm 3 Tầng, HĐT: 2.4 tỷ/năm, Gía: 49 tỷ;An Phú;;49.0;155;Hồ Chí Minh;Quận 2;Nhà mặt phố tại phường An Phú;8;Có;2;41.99 m;477.22 m;85;Nhà mặt phố 
40310884;Bán nhà Q Tân Phú hẻm nhựa 8m thông Lê Trọng Tấn - Nguyễn Hữu Tiến 4x17m giá 6.5 tỷ;Sơn Kỳ;;6.5;70;Hồ Chí Minh;Tân Phú;Nhà riêng tại phường Sơn Kỳ;3;Không;2;15.2 m;8 m;86;Nhà riêng 
41082033;Vội lắm rồi, chủ thở ô xi cần bán gấp lô đất 1000m2, 1/ Tỉnh Lộ 7 xã Trung Lập Hạ, Củ Chi;;Tỉnh Lộ 7;2.35;1000;Hồ Chí Minh;Củ Chi;Bán đất tại đường Tỉnh Lộ 7;3;Không;2;20 m;12 m;87;Bán đất 
41081207;Ngang bề thế 10m - HXH 6m Điện Biên Phủ - P17 - Bình Thạnh (10x17m)CN 170m2. Cấp 4 + GPXD: H 5T MCT;17;Điện Biên Phủ;29.0;170;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Điện Biên Phủ;3;Không;1;10 m;6 m;88;Nhà riêng 
40628638;Bán gấp căn góc 2 MT Điện Biên Phủ, P. 15, Quận Bình Thạnh, có GPXD: 2 hầm 10 tầng, giá 120 tỷ;15;Điện Biên Phủ;120.0;286;Hồ Chí Minh;Bình Thạnh;Nhà mặt phố tại đường Điện Biên Phủ;7;Có;3;4.95 m;232.21 m;89;Nhà mặt phố 
40738049;Siêu phẩm 2 lô liền cách Vành Đai 2 tầm 50m - 123.4m2 vuông vức Trường Thọ, mua 2 lô giá tốt;Trường Thọ;Số 8;7.0;123;Hồ Chí Minh;Thủ Đức;Bán đất tại đường Số 8;8;Không;4;4,7 m;6 m;90;Bán đất 
40732168;Tương lai ra mặt tiền đường 34m - lô đất 69m2 HXH 1 trục đường 12 Trường Thọ;Trường Thọ;12;4.4;69;Hồ Chí Minh;Thủ Đức;Bán đất tại đường 12;5;Không;5;4 m;5 m;91;Bán đất 
40769124;Hiếm! Mặt tiền Tạ Hiện 15x28 view sông, Hầm 5 tầng, kinh doanh đông đúc, cửa ngõ Thạnh Mỹ Lợi 91 tỷ;Thạnh Mỹ Lợi;Tạ Hiện;91.5;270;Hồ Chí Minh;Quận 2;Bán đất tại đường Tạ Hiện;2;Không;3;15 m;25 m;92;Bán đất 
40416538;Bán nhà gần Big C Trường Chinh ô tô ngủ nhà 5.1x13m 5 lầu nhỉnh 6 tỷ nở hậu;15;;6.0;68;Hồ Chí Minh;Tân Bình;Nhà riêng tại phường 15;5;Không;5;5,1 m;442.96 m;93;Nhà riêng 
40920141;Căn hộ 3 phòng ngủ Sky Garden 3. Giá 4.52 tỷ có thương lượng. Full nội thất cao cấp;Tân Phong;Phạm Văn Nghị;4.52;71;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Sky Garden 3;3;Có;3;41.81 m;414.47 m;94;Căn hộ chung cư 
36565481;Giỏ hàng hot CH D'Lusso 2pn/4tỷ15 bao hết vay bank 0906 893 ***;An Phú;Nguyễn Thị Định;4.15;68;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Căn hộ D’Lusso;2;Không;1;32.62 m;261.34 m;95;Căn hộ chung cư 
40947820;Bán nhà, gần sân bay, 54,6m2 5 tầng chỉ 7 tỷ ô tô ngủ trong nhà;15;Nguyễn Phúc Chu;7.0;54;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Nguyễn Phúc Chu;4;Không;5;4 m;16 m;96;Nhà riêng 
41082077;Bán gấp nhà 2MT đường 7A, Khu Tên Lửa, PBTĐB, Q. BT, 21x21,5m (454m2), 3 tấm, 45,5 tỷ TL;Bình Trị Đông B;7A;45.5;454;Hồ Chí Minh;Bình Tân;Nhà biệt thự, liền kề tại đường 7A;5;Có;3;14 m;30 m;97;Nhà biệt thự, liền kề 
24188969;Nhượng lại một số nền đất sổ đỏ dự án Kiến Á, Phước Long B, Quận 9. Diện tích 5x25m, 10x20m;Phước Long B;Liên Phường;8.75;125;Hồ Chí Minh;Quận 9;Đất nền dự án tại KDC Kiến Á;4;Không;5;49.2 m;428.01 m;98;Đất nền dự án 
40327991;1/ hẻm nhựa thông Đường Thạch Lam, Q. Tân Phú DT 4*18m trệt lầu. 6.8 tỷ;Phú Thạnh;Thạch Lam;6.8;32;Hồ Chí Minh;Tân Phú;Nhà riêng tại phố Thạch Lam;3;Có;2;31.33 m;6 m;99;Nhà riêng 
41082584;Đầu tư - Bán nhà Đường số 8 thông ô tô rộng 8m. Diện tích 92m2 ngang (5.7x16) vuông vức cực đẹp.;Linh Xuân;Số 8;6.4;92;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Số 8;2;Có;1;5,7 m;8 m;100;Nhà riêng 
41082582;Mảnh đất đẹp Bình Thọ 131,7m2, MT 6,64m khu vực vàng, dân trí cao, an ninh tốt. Thiên đường an cư;Bình Thọ;Số 2;8.0;131;Hồ Chí Minh;Thủ Đức;Bán đất tại đường Số 2;6;Không;5;6,64 m;342.75 m;101;Bán đất 
40833743;Quỹ đất lớn mặt tiền đường 41 Linh Đông ngay sát Vành Đai 2. 452.7m2 ngang 10 vuông vức;Linh Đông;41;27.0;452;Hồ Chí Minh;Thủ Đức;Bán đất tại đường 41;3;Không;2;10 m;6 m;102;Bán đất 
40953795;Kẹt tiền cần bán gấp căn nhà ở gần cầu Bình Điền, đường DƯƠNG ĐÌNH CÚC, 1 lầu, 5mx18,7m, giá 1 tỷ 1;;Dương Đình Cúc;1.1;93;Hồ Chí Minh;Bình Chánh;Nhà riêng tại đường Dương Đình Cúc;3;Có;1;5 m;6 m;103;Nhà riêng 
41082370;Bán nhà nhà cấp 4 5.35 tỷ - 63m2, 2 phòng ngủ, Linh Đông, Thủ Đức;Linh Đông;30;5.35;63;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường 30;2;Không;3;45 m;7 m;104;Nhà riêng 
39282526;Bán căn hộ chung cư cao cấp Eaton Park Gamudaland - Mai Chí Thọ An Phú giá CDT LH: 0868 001 *** Thắng;An Phú;Mai Chí Thọ;6.1;55;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Eaton Park;1;Không;5;32.85 m;101.87 m;105;Căn hộ chung cư 
40838430;Eaton Park siêu phẩm căn hộ cao cấp đường Mai Chí Thọ Quận 2 (cũ);An Phú;Mai Chí Thọ;8.52;60;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Eaton Park;1;Có;1;51.3 m;246.05 m;106;Căn hộ chung cư 
34622769;Bán mặt tiền Trường Sơn P2 Tân Bình, hướng vào sân bay 13,5x24m. Giá 85 tỷ LH 0913 275 ***;2;Trường Sơn;85.0;281;Hồ Chí Minh;Tân Bình;Nhà mặt phố tại đường Trường Sơn;8;Không;2;40.63 m;426.67 m;107;Nhà mặt phố 
40775101;Bán CH THE TRESOR Q4 2PN2WC 75m2 5 tỷ HĐMB;12;Bến Vân Đồn;5.0;75;Hồ Chí Minh;Quận 4;Căn hộ chung cư tại The Tresor;2;Có;5;23.17 m;503.62 m;108;Căn hộ chung cư 
41082622;Bán căn biệt thự vườn xã Phước Vĩnh An - Củ Chi, TDT 3138,5m2 có 200m2 thổ cư, ngang 61x51m;;;17.5;3138;Hồ Chí Minh;Củ Chi;Nhà biệt thự, liền kề tại xã Phước Vĩnh An;2;Không;3;61 m;116.69 m;109;Nhà biệt thự, liền kề 
40853267;Bảng giá giai đoạn 2 Akari City Bình Tân tốt nhất cho khách hàng. Liên hệ: 0868 001 *** Mr Thắng;An Lạc;Võ Văn Kiệt;3.35;60;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Akari City Nam Long;2;Không;1;8.55 m;15.03 m;110;Căn hộ chung cư 
39963529;Bán nhà phố liền kề The Meadow Bình Chánh đường Trần Văn Giàu giá 6.9 tỷ. Liên hệ 0868 001 ***;;Trần Văn Giàu;6.9;90;Hồ Chí Minh;Bình Chánh;Nhà biệt thự, liền kề tại The Meadow Bình Chánh;5;Không;3;18.27 m;169.36 m;111;Nhà biệt thự, liền kề 
40982120;Bán nhà hẻm 62 Trương Công Định P14 Tân Bình. 4x20m. 5 tầng nhà mới;14;Trương Công Định;11.7;76;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Trương Công Định;5;Có;5;4 m;8 m;112;Nhà riêng 
41080303;Bán đất mặt tiền đường 177, xã Bình Mỹ Củ Chi, gần trường học, chợ, dân cư hiện hữu;;177;4.8;288;Hồ Chí Minh;Củ Chi;Bán đất tại đường 177;3;Không;5;27.12 m;381.82 m;113;Bán đất 
41082609;Kẹt tiền cần bán chung cư Babylon, DT 54m2, 1PN, 1WC, giá 2.4tỷ. LH em 0931 177 *** Ngọc;Tân Thành;Âu Cơ;2.4;54;Hồ Chí Minh;Tân Phú;Căn hộ chung cư tại Investco Babylon;1;Không;1;28.51 m;579.56 m;114;Căn hộ chung cư 
40494308;Chủ gấp bán! Nhà 3 tầng mặt tiền ngay Vincom - 100m2 ngang 5m, vuông vức - Hoàn công đủ;Hiệp Phú;Tân Lập 1;10.6;100;Hồ Chí Minh;Quận 9;Nhà mặt phố tại đường Tân Lập 1;3;Có;3;5 m;20 m;115;Nhà mặt phố 
41045099;Bank định giá 11 tỷ, Chủ bán 9,5 tỷ - Nhà 3 tầng sát MT Dân Chủ - Ô tô ngủ trong nhà;Bình Thọ;Dân Chủ;9.5;72;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Dân Chủ;4;Có;3;4 m;7 m;116;Nhà riêng 
39578481;Duy nhất 1 căn 3PN 107m2, rộng nhất dự án, giá 4 tỷ 750 triệu, tặng lại nội thất, Như 0934 039 ***;Bình Trưng Đông;Nguyễn Duy Trinh;4.75;107;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Homyland Riverside;3;Có;2;40.27 m;337.23 m;117;Căn hộ chung cư 
40888183;Bán nhà HXH 158 Hoàng Hoa Thám P13 Tân Bình. CN 77m2, 4 tầng nhà mới;13;Hoàng Hoa Thám;10.9;77;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Hoàng Hoa Thám;5;Có;4;43.63 m;8 m;118;Nhà riêng 
40882484;Nhà mới, 1 trệt 3 tầng, DTSD 54m2, hẻm 5m xe tải, SHR, p8, q8, 3pn, 3wc, nh cho vay 60%;8;Hưng Phú;2.75;18;Hồ Chí Minh;Quận 8;Nhà riêng tại đường Hưng Phú;3;Có;4;22.76 m;5 m;119;Nhà riêng 
36145491;Chính chủ cần bán nhanh nhà phố hẻm 2056 Huỳnh Tấn Phát. Sổ hồng riêng, giá 3.25 tỷ;;;3.25;31;Hồ Chí Minh;Nhà Bè;Nhà riêng tại đường Huỳnh Tấn Phát;2;Có;1;4,2 m;4 m;120;Nhà riêng 
40932581;Chính chủ bán căn hộ Sky Garden 2, 3 phòng ngủ 2 toilet. LH 0909 332 *** Mr. Lộc;Tân Phong;Nguyễn Văn Linh;4.85;88;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại Sky Garden II;3;Có;5;40.08 m;340.65 m;121;Căn hộ chung cư 
41016155;Duy nhất 1 nền 5x24m mặt tiền Phạm Thế Hiển, Quận 8, giá cực tốt, sổ hồng riêng, liên hệ 0931 118 ***;7;Phạm Thế Hiển;6.84;120;Hồ Chí Minh;Quận 8;Đất nền dự án tại Khu dân cư Phú Lợi;4;Không;4;7 m;30 m;122;Đất nền dự án 
38633207;Chủ cần bán nhà đường số 5, trục Trường Emasi Và Bệnh Viện, Hầm 4 Tầng, Đường Rộng 20m;Hiệp Bình Phước;5;16.5;105;Hồ Chí Minh;Thủ Đức;Nhà biệt thự, liền kề tại Khu đô thị Vạn Phúc City;4;Có;4;5 m;20 m;123;Nhà biệt thự, liền kề 
41038776;Bán nhà MT đường Nguyễn Chí Thanh P12 Quận 5 Ngay BV Chợ Rẫy (4.5 * 21m) 5 lầu thang máy HĐ 70T;12;Nguyễn Chí Thanh;25.0;94;Hồ Chí Minh;Quận 5;Nhà mặt phố tại đường Nguyễn Chí Thanh;8;Không;6;4,5 m;494.11 m;124;Nhà mặt phố 
37972882;Căn phố đi bộ Royal Vạn Phúc City 7x20m, hầm 5 tầng 2 mặt tiền kinh doanh, liên hệ em sớm chỉ 1 căn;Hiệp Bình Phước;Đinh Thị Thi;29.0;140;Hồ Chí Minh;Thủ Đức;Nhà biệt thự, liền kề tại Khu đô thị Vạn Phúc City;6;Có;5;43.86 m;20 m;125;Nhà biệt thự, liền kề 
41060146;Nhà khu compound Verosa Khang Điền, hạ tầng đồng bộ. Sổ hồng riêng từng căn;Phú Hữu;Liên Phường;14.5;115;Hồ Chí Minh;Quận 9;Nhà biệt thự, liền kề tại Verosa Park Khang Điền;8;Không;2;23.82 m;150.09 m;126;Nhà biệt thự, liền kề 
39721231;Duy nhất 1 căn 3PN - 4WC 220m2 chiết khấu 4% cho trả chậm đến tháng 11/2024 chỉ 24.7 tỷ;Thạnh Mỹ Lợi;Số 60;24.7;220;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Căn hộ DEFINE;3;Có;2;36.22 m;189.42 m;127;Căn hộ chung cư 
41082638;Nhà đất và dãy CHDV cho thuê khoán 70tr/tháng ngay Bến Tàu đường 36 Linh Đông 250m2 17tỷ5 TL (Hot);Linh Đông;Số 36;17.5;250;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Số 36;20;Có;2;10 m;5 m;128;Nhà riêng 
41082385;Mặt tiền kinh doanh, Quận 5, Võ Trường Toản - Nguyễn Trãi, 5 tầng, 298m2, 11,x tỷ;15;Nguyễn Trãi;11.0;298;Hồ Chí Minh;Quận 5;Nhà mặt phố tại đường Nguyễn Trãi;4;Không;5;11.48 m;6 m;129;Nhà mặt phố 
41056133;Chủ ngộp cần ra gấp nhà 2 tầng hẻm ô tô tránh nhau ngay Lã Xuân Oai - Hoàn công chuẩn chỉnh;Tăng Nhơn Phú A;Lã Xuân Oai;5.1;53;Hồ Chí Minh;Quận 9;Nhà riêng tại đường Lã Xuân Oai;2;Có;2;4 m;6 m;130;Nhà riêng 
39447416;Bán nhanh căn 2PN view Bitexco vĩnh viễn không che chỉ 16 tỷ;Thủ Thiêm;Đại Lộ Vòng Cung;16.0;70;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại The Opera Residence;2;Có;2;36.0 m;264.17 m;131;Căn hộ chung cư 
40154920;Bán CH The Ascentia PMH 1PN 56m2, full NT, LH 0968 509 *** Huyền;Tân Phú;Nguyễn Lương Bằng;4.7;56;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại The Ascentia Phú Mỹ Hưng;1;Không;3;48.9 m;389.59 m;132;Căn hộ chung cư 
40959729;Hot! Bán đất sổ đỏ lô kế góc vị trí đẹp ngay ngã tư Huỳnh Tấn Phát;;Huỳnh Tấn Phát;3.9;80;Hồ Chí Minh;Nhà Bè;Bán đất tại đường Huỳnh Tấn Phát;8;Không;5;5,5 m;7 m;133;Bán đất 
40781539;Ngộp bank - bán gấp mặt tiền Nguyễn Thiện Thuật, P. 1. (DT: 3X11m) - 5 tầng, ở liền;1;Nguyễn Đình Chiểu;14.0;33;Hồ Chí Minh;Quận 3;Nhà mặt phố tại đường Nguyễn Đình Chiểu;8;Không;5;15.72 m;407.0 m;134;Nhà mặt phố 
41037815;Rẻ giảm 600 triệu. Bán nhà đẹp 4 tầng - 80m2, ở hoặc KD CHDV. Đường Dương Bá Trạc. Quận 8;1;Dương Bá Trạc;8.79;80;Hồ Chí Minh;Quận 8;Nhà riêng tại đường Dương Bá Trạc;6;Không;4;26.61 m;550.9 m;135;Nhà riêng 
40954307;Nhà siêu đẹp rẻ, 3,4 tỷ có ngay nhà gần Nguyễn Thị Tú, 56m2, 3 tầng, SHR;Bình Hưng Hòa B;Nguyễn Thị Tú;3.4;56;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Nguyễn Thị Tú;3;Không;3;4 m;89.55 m;136;Nhà riêng 
41071902;Nhà Thống Nhất P16 Gò Vấp lên sóng siêu phẩm mini, vị trí đẹp gần cung văn hoá. Giá 3tỷ4, 2pn 2 wc;17;Thống Nhất;3.4;27;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Thống Nhất;2;Có;2;3 m;4 m;137;Nhà riêng 
40227267;Mở bán Shophouse sở hữu lâu dài giá từ CĐT chiết khấu 10% và 168 triệu. Liên hê 0868 001 *** Mr Thắng;An Lạc;Võ Văn Kiệt;12.34;185;Hồ Chí Minh;Bình Tân;Shophouse, nhà phố thương mại tại Akari City Nam Long;3;Không;4;13.27 m;262.1 m;138;Shophouse, nhà phố thương mại 
39576383;Biệt thự The Mizuki giá mua tốt nhất gửi tới khách hàng. Liên hệ : 0868 001 *** Mr Quang Thắng D.;;Nguyễn Văn Linh;37.0;290;Hồ Chí Minh;Bình Chánh;Nhà biệt thự, liền kề tại Mizuki Park;5;Không;2;20.05 m;430.19 m;139;Nhà biệt thự, liền kề 
41037054;Bán CHDV 24 phòng tại Linh Chiểu Thủ Đức 19tỷ Kha Vạn Cân thu nhập 130tr/tháng (mới) chính chủ TL;Linh Chiểu;Kha Vạn Cân;19.0;260;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Kha Vạn Cân;24;Có;3;11 m;6 m;140;Nhà riêng 
40798303;Bán nhà 20m ra trường ĐH Hutech, hẻm oto (5.2 x 18m) 3 phòng ngủ, vào ở ngay hoặc, xây mới, CHDV;25;Ung Văn Khiêm;12.79;92;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Ung Văn Khiêm;3;Có;2;5,2 m;61.57 m;141;Nhà riêng 
40567727;Căn hộ cao cấp vip nhất Thủ Đức hơn 200 tiện ích, sổ hồng lâu dài, chỉ 400 triệu nhận nhà ngay;Long Thạnh Mỹ;Nguyễn Xiển;4.5;75;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại Masteri Centre Point;2;Có;5;37.28 m;35.5 m;142;Căn hộ chung cư 
41048302;Bán gấp nhà khu biệt thự Mekong Phổ Quang. Có thương lượng cho người có thiện chí;2;Phổ Quang;32.0;172;Hồ Chí Minh;Tân Bình;Nhà biệt thự, liền kề tại đường Phổ Quang;4;Có;2;8.95 m;185.25 m;143;Nhà biệt thự, liền kề 
40564241;Bán nhà 2T, 3PN hẻm thoáng Trần Văn Đang khúc Đỗ Thị Lời 3,2x11,5m, đơn giá rẻ ở ngay;11;Trần Văn Đang;4.5;35;Hồ Chí Minh;Quận 3;Nhà riêng tại đường Trần Văn Đang;3;Có;2;3,2 m;257.92 m;144;Nhà riêng 
40685615;Đầu tư 5%, cho con 100% cuộc sống xanh, hạnh phúc trọn vẹn;Long Bình;Nguyễn Xiển;3.62;51;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại Lumiere Boulevard;2;Có;5;19.26 m;529.88 m;145;Căn hộ chung cư 
40970954;Tòa nhà góc mặt tiền đường D3 sát Lê Văn Việt - 220m2 ngang 10m - cho thuê khoán 1,2 tỷ / năm;Tăng Nhơn Phú A;D3;31.0;220;Hồ Chí Minh;Quận 9;Nhà mặt phố tại đường D3;28;Có;4;10 m;12 m;146;Nhà mặt phố 
40184219;Bán gấp mini sân vườn 71m2. Lỗ 50 triệu. View Quận 1;14;Bến Bình Đông;3.45;71;Hồ Chí Minh;Quận 8;Căn hộ chung cư tại Căn hộ D-Aqua;2;Không;4;31.75 m;353.79 m;147;Căn hộ chung cư 
40986446;Bán nhà riêng chính chủ, 2 cổng vào mặt tiền và hẻm sau, ngay ngã tư, Q10. Liên hệ: 0388 349 ***;4;Vĩnh Viễn;30.0;68;Hồ Chí Minh;Quận 10;Nhà mặt phố tại đường Vĩnh Viễn;6;Có;4;5,3 m;181.19 m;148;Nhà mặt phố 
40968123;CHDV 60 phòng sẵn thu nhập 150tr/ tháng - Hẻm 6m sát Lê Văn Việt, Hoàn công pháp lý chuẩn;Tăng Nhơn Phú A;Lê Văn Việt;30.0;470;Hồ Chí Minh;Quận 9;Nhà riêng tại đường Lê Văn Việt;60;Có;5;6 m;6 m;149;Nhà riêng 
40638856;Chính chủ ra gấp đất 300m2 (12x21) QL13 Thủ Đức sổ hồng riêng tiện xây CHDV biệt thự đường sạch 12m;Hiệp Bình Phước;Quốc Lộ 13;15.0;300;Hồ Chí Minh;Thủ Đức;Bán đất tại đường Quốc Lộ 13;6;Không;1;12 m;12 m;150;Bán đất 
40788831;Hải Yến 0963 775 *** - bán căn hộ penthouse tại Saigon Pearl. Giá 28 tỷ full nội thất điện thông minh;22;Nguyễn Hữu Cảnh;28.0;229;Hồ Chí Minh;Bình Thạnh;Căn hộ chung cư tại Saigon Pearl;4;Có;2;17.91 m;307.87 m;151;Căn hộ chung cư 
40788728;Hải Yến 0963 775 *** - bán 2 căn hộ 3 PN liền kề Saigon Pearl. Diện tích 282m2, giá đã giảm còn 18 tỷ;22;Nguyễn Hữu Cảnh;18.0;282;Hồ Chí Minh;Bình Thạnh;Căn hộ chung cư tại Saigon Pearl;5;Có;5;52.03 m;214.52 m;152;Căn hộ chung cư 
40788882;Hải Yến 0963 775 *** - bán căn hộ 3 PN Saigon Pearl, đang có hợp đồng thuê View sông giá 10,5 tỷ;22;Nguyễn Hữu Cảnh;10.5;135;Hồ Chí Minh;Bình Thạnh;Căn hộ chung cư tại Saigon Pearl;3;Có;4;31.16 m;29.78 m;153;Căn hộ chung cư 
37924114;Bán lỗ 7 tỷ khu Sunlake Vạn Phúc 30 tỷ mẫu nhà đẹp nhất Vạn Phúc City 7x23m, dãy thiết kế Châu Âu;Hiệp Bình Phước;Số 20;30.0;160;Hồ Chí Minh;Thủ Đức;Nhà biệt thự, liền kề tại Khu đô thị Vạn Phúc City;5;Có;4;20 m;20 m;154;Nhà biệt thự, liền kề 
41081478;Bán nhà mặt tiền Bùi Đình Túy, P24, Bình Thạnh DT: 4m x 24m CN 87m2 giá 19,4 tỷ;24;Bùi Đình Túy;19.4;87;Hồ Chí Minh;Bình Thạnh;Nhà mặt phố tại đường Bùi Đình Túy;3;Không;3;7.65 m;429.27 m;155;Nhà mặt phố 
40788945;Hải Yến 0963 775 *** - bán căn hộ 3PN - Saigon Pearl view sông giá 11 tỷ net, có nội thất cao cấp;22;Nguyễn Hữu Cảnh;11.0;133;Hồ Chí Minh;Bình Thạnh;Căn hộ chung cư tại Saigon Pearl;3;Có;3;12.48 m;561.89 m;156;Căn hộ chung cư 
38153658;Chủ kẹt tiền bán căn nhà thô giá 16 tỷ 900 đang giá tốt nhất KĐT Vạn Phúc, có hố thang máy;Hiệp Bình Phước;15;16.9;100;Hồ Chí Minh;Thủ Đức;Nhà biệt thự, liền kề tại Khu đô thị Vạn Phúc City;5;Có;4;5 m;14 m;157;Nhà biệt thự, liền kề 
41073091;An Phú cần bán gấp vài căn 2PN giá rẻ, có trả góp, hàng đẹp, full nội thất, 28 MCT, Q2;An Phú;Mai Chí Thọ;4.65;76;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại The Sun Avenue;2;Có;2;17.21 m;146.01 m;158;Căn hộ chung cư 
40464660;Căn hộ quận 10 chính chủ 2PN - cần bán. LH ngay 0918 294 ***;12;3;7.3;87;Hồ Chí Minh;Quận 10;Căn hộ chung cư tại HaDo Centrosa Garden;2;Có;4;14.57 m;455.62 m;159;Căn hộ chung cư 
40682678;Đất giáp chợ Thủ Đức view sông 423m2 thổ cư - chính chủ gấp bán 22 tỷ TL bớt lộc chưa qua đầu tư;Linh Tây;Kha Vạn Cân;22.0;423;Hồ Chí Minh;Thủ Đức;Bán đất tại đường Kha Vạn Cân;8;Không;4;25 m;10 m;160;Bán đất 
40139999;Bán lô góc 2 mặt tiền thổ cư 68.5m2 gần đại lộ Võ Văn Kiệt, thuộc P. An Lạc, quận Bình Tân.;An Lạc;Hồ Học Lãm;4.38;68;Hồ Chí Minh;Bình Tân;Bán đất tại đường Hồ Học Lãm;7;Không;5;5,5 m;12 m;161;Bán đất 
41072628;Cực hot! Chỉ hơn 150tr/m2 MT Âu Cơ P10 TB (7.5m x 25m CN 174m2);10;Âu Cơ;27.5;174;Hồ Chí Minh;Tân Bình;Nhà mặt phố tại đường Âu Cơ;1;Không;1;11.99 m;131.03 m;162;Nhà mặt phố 
40626011;Bán căn 2 phòng ngủ P5 Vinhomes Central Park, Layout cực đẹp, nhà mới 100% LH 0942 570 ***;22;Điện Biên Phủ;8.5;88;Hồ Chí Minh;Bình Thạnh;Căn hộ chung cư tại Vinhomes Central Park;2;Có;4;19.93 m;452.89 m;163;Căn hộ chung cư 
41082424;QUÁ RẺ (~73tr/m2) HXH đường số 20, P5, GV. DT: 4mx20m Nở hậu 5m. CN: 88m2. Giá: 6.5 tỷ;5;Số 20;6.5;88;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Số 20;2;Có;1;28.25 m;214.29 m;164;Nhà riêng 
41082674;Chính chủ bán căn hộ chung cư Flemington Q. 11, 87m2, 3PN, giá 5.5 tỷ, LH: 0931 177 *** Em Ngọc;15;Lê Đại Hành;5.5;87;Hồ Chí Minh;Quận 11;Căn hộ chung cư tại The Flemington;3;Không;3;29.26 m;333.6 m;165;Căn hộ chung cư 
41038919;Bán nhà mặt tiền Lê Hồng Phong, giá 30 tỷ KC 6 tầng Q10. CN 81m2;2;Lê Hồng Phong;30.0;81;Hồ Chí Minh;Quận 10;Nhà mặt phố tại đường Lê Hồng Phong;2;Không;6;23.5 m;339.41 m;166;Nhà mặt phố 
40872163;Gấp! HXH Phạm Văn Hai Tân Bình đối diện chợ PVH (5x25m) 3 tầng. Giá 13.5 tỷ TL;3;Phạm Văn Hai;13.5;100;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Phạm Văn Hai;4;Không;3;4,25 m;7 m;167;Nhà riêng 
